uniform,binominal,poisson,normal,real
0.097649778,466,1006,-0.068664365,7000
0.291305766,509,987,0.164253905,5400
-0.419103448,502,1020,-0.086187311,7000
0.094840004,485,1006,0.042851743,7000
-0.335561415,486,1008,0.116573178,7000
-0.277493843,491,995,0.073005128,7000
0.504050721,480,1004,-0.086930295,7000
-0.267670108,485,966,-0.009684929,2506
0.849033454,515,966,-0.016485729,2604
-0.328795718,503,1038,-0.088559375,2303
0.848908387,501,930,0.006878283,7000
0.301183631,508,1000,0.127541401,7000
0.544906531,509,1000,-0.082882095,2404
0.082878406,532,994,-0.203284063,7000
-0.177736885,521,1023,-0.06416324,5401
-0.665993358,515,1000,0.022847668,2803
-0.076057004,493,997,0.058857042,7000
0.520831039,531,979,0.026294635,7000
-0.195503864,501,985,-0.111672644,7000
-0.626933715,510,1028,-0.023745285,7000
-0.798748192,517,996,-0.034212717,7000
-0.629186618,500,990,0.290389148,7000
0.50908684,492,1020,-0.061445352,2404
-0.12120615,508,986,0.14284805,7000
-0.362234911,492,993,-0.091667295,2299
0.07882153,512,992,0.038027833,7000
-0.933416921,496,1029,-0.23601571,2399
-0.715225586,516,996,-0.064025454,7000
0.218405748,501,1020,0.224422406,2204
0.523188628,472,983,0.03386575,2204
-0.675797448,527,991,0.019807788,2204
0.497263774,499,998,0.218158953,7000
0.501867514,531,943,0.02049394,2399
-0.495175507,498,949,-0.081142808,7000
0.741224936,489,1024,-0.06920879,7000
-0.855108094,523,985,0.041737207,7000
-0.385584981,527,1012,0.057146409,2404
-0.781563164,480,962,0.063548165,5401
0.005443239,496,993,-0.068094327,7000
0.526466651,482,1020,-0.026158151,7000
0.526745109,478,1025,-0.007562767,7000
0.517654634,505,990,-0.167587068,7000
-0.565243943,514,1002,0.010823276,5401
-0.244600288,477,1035,-0.004264238,7000
0.147067129,483,943,-0.095827329,7000
-0.671706967,511,1013,0.027575474,7000
-0.579242922,517,997,0.154098543,7000
-0.598183465,498,1008,-0.176530137,2404
0.768571791,485,1058,0.189057843,2203
-0.58430901,517,998,-0.069493011,7000
0.738711433,511,1027,0.0269615,7000
-0.552261101,475,1017,-0.068718369,7000
-0.919503397,487,1040,0.157494335,3699
-0.521943034,505,1022,-0.028515116,1313
0.519892235,497,1011,-0.151393511,3699
-0.914795618,504,1028,-0.006414543,7000
0.703067068,484,1028,-0.10096144,1315
0.014557426,479,960,-0.198151437,7000
0.086508968,514,981,-0.130570254,1299
0.669070115,514,1000,-0.056039218,2299
-0.403476914,481,1000,0.058610037,7000
-0.228743497,462,1032,0.019372755,7000
-0.590576761,496,1065,-0.012435533,5400
-0.831856161,492,1013,0.041309172,7000
0.522649116,500,959,0.101685397,2604
-0.68158205,513,996,-0.0964335,1299
-0.965191052,477,1026,0.048904679,2308
0.048605293,520,1009,0.203127022,7000
-0.136118971,490,995,-0.067399585,2399
0.31686811,499,986,-0.064642922,2299
-0.792768453,495,1048,0.143255066,7000
0.895404154,511,925,-0.186203118,7000
-0.887302229,514,1012,-0.121431414,5400
0.643218326,507,994,0.056840686,7000
-0.597367955,480,989,0.203259631,2506
0.841821074,514,974,-0.050597353,5400
0.782967274,531,1032,0.053318586,7000
-0.692771236,519,1017,0.111519358,7000
-0.656107361,529,1027,-0.022410545,5311
-0.269608443,504,993,-0.082037761,7000
0.861104653,480,982,0.015016654,7000
0.728354584,504,1013,0.013586157,7000
-0.315139789,463,964,0.074603335,7000
-0.445521318,498,1003,-0.048520696,7000
-0.226286064,487,1015,-0.093979723,5401
-0.267225336,486,991,-0.014491947,7000
-0.948439266,489,1018,0.019326958,7000
0.659224776,537,1054,-0.196280785,7000
0.631324613,493,939,-0.036246791,7000
-0.100278019,505,946,0.014384898,7000
-0.48550394,487,1038,-0.007192843,2404
-0.645250814,505,998,0.054858561,2399
0.728570981,476,1037,0.125309852,7000
0.488055768,519,982,-0.063697122,2404
0.706771161,487,1013,0.115309614,5400
-0.74496862,536,936,0.001242686,3699
0.408380479,502,1027,-0.126478211,7000
-0.262142677,511,966,-0.093742382,2399
0.720173816,522,985,-0.023738229,7000
0.440688007,512,985,-0.064337311,7000
0.840418325,491,1046,-0.002651132,2309
0.829885673,491,986,-0.189683054,2308
-0.124011277,507,1022,0.03958887,7000
-0.302272072,506,1005,-0.121388446,5400
0.149444285,521,994,-0.056930605,5499
-0.433903011,507,1050,-0.207670632,5499
0.459343691,481,955,0.065386954,5400
0.014505994,512,988,-0.009881718,1602
0.673353067,515,1015,-0.00548051,5400
-0.992336598,487,996,0.036206507,5400
-0.417969268,505,1029,-0.018043849,7000
-0.759117723,483,1004,-0.079557416,7000
0.990391124,505,1006,-0.073081075,2604
-0.082386715,489,1084,0.002406594,7000
0.240055625,486,1005,0.175167266,2999
-0.939201206,465,983,-0.027700546,2404
-0.257804442,479,968,-0.031111242,2399
0.923999693,527,1034,0.070417855,2399
-0.191526335,488,989,-0.054206485,7000
-0.131944167,513,1045,0.041475934,2303
0.530813583,485,998,-0.066071195,2404
-0.844806035,510,991,-0.059086355,2204
-0.664806317,492,985,0.069171687,2204
-0.485204274,484,977,-0.065746122,5012
-0.888954591,491,1007,0.063412279,5400
0.043802285,504,1001,-0.010764659,5400
-0.217681716,484,1038,-0.050036149,1313
-0.265301249,508,1029,-0.098940689,2308
-0.742453008,519,983,-0.084229368,4803
-0.526920541,487,948,0.191651908,5499
-0.007173956,468,945,-0.056786215,7000
-0.630626378,500,947,0.0255617,2404
0.606672134,473,1008,-0.013241022,7000
-0.596299326,513,998,-0.163643265,2604
-0.328733025,501,966,-0.068212042,2204
0.353530847,531,1042,-0.005820149,2404
0.400060356,521,1002,-0.074275855,1313
0.728832256,516,974,-0.023260294,2399
-0.267682711,500,1080,-0.074143228,5311
0.330855502,513,1050,0.062544513,7000
0.857611632,464,954,-0.022926042,2308
0.948349324,495,968,0.149331599,7000
0.857718786,501,1040,-0.129613892,7000
-0.732338844,485,910,0.009942917,7000
-0.705980743,487,990,0.021590399,2399
0.262035664,484,1000,-0.034522192,2999
0.486569519,477,971,0.321200151,2204
-0.182587392,514,999,0.102384168,7000
-0.000247619,513,941,-0.120929314,4004
0.385362615,509,998,-0.011114764,7000
0.052124368,527,967,0.079453897,7000
0.673175113,479,1061,0.190659045,2404
-0.201652367,504,1073,0.016465255,2404
0.651461301,471,1007,-0.121445373,7000
-0.038694473,511,979,-0.160314152,1315
-0.378087269,492,983,-0.197454765,2404
-0.269533384,513,956,0.152022599,2204
0.097198991,496,1039,-0.115035761,2999
-0.94495594,492,1001,-0.181910148,2203
-0.302064947,502,969,-0.060599672,7000
0.023484235,458,943,-0.085093299,2404
-0.466340013,514,956,0.081436093,2303
-0.584751867,464,955,-0.080080557,5309
-0.938028377,497,1043,-0.281615824,2404
0.876603012,495,991,-0.064176774,7000
0.759687621,490,1041,-0.043251669,4004
0.762622115,481,1026,0.130853992,3599
0.193173929,494,986,-0.053865983,2303
-0.896453078,511,983,0.029045561,7000
-0.23538978,477,970,-0.012062431,7000
-0.08656746,497,1006,0.029019546,2299
0.450311876,515,1091,0.163338515,2204
0.259499827,494,1010,0.159171711,7000
-0.02317913,509,976,0.120556993,2299
0.920339449,509,930,-0.121627099,2299
-0.02346754,536,1004,0.041944275,7000
-0.537640067,512,1018,-0.056677511,7000
-0.16611073,488,999,-0.017014273,7000
0.290437629,506,990,-0.063330025,1299
0.24064968,475,998,-0.019408826,2303
0.563126558,546,967,0.179608636,2999
0.956344353,510,977,-0.030083577,3572
-0.791616123,494,977,-0.158190882,1299
0.879779161,507,987,0.119333604,7000
-0.700340888,503,1034,0.14788368,2303
0.359488124,479,998,0.01942559,7000
0.039067833,512,970,0.008147361,2404
-0.292331798,502,1009,0.099990276,2404
0.945130698,491,1029,-0.180558856,2999
0.409744276,512,1038,-0.007873627,2999
-0.135718685,477,942,0.017775234,2404
0.10756888,483,991,-0.158869746,1210
0.298864127,515,956,-0.20151248,3599
-0.288369917,494,1002,0.065726394,1299
-0.468763007,508,971,-0.020276697,2203
-0.669427226,506,1027,0.00573465,5401
-0.7127429,496,989,0.104634413,7000
-0.048684914,494,981,-0.052713068,2404
-0.08787498,479,1035,0.11325943,1313
0.908538057,495,948,0.040207263,1315
0.852854757,499,1003,-0.10480675,7000
0.379979977,482,968,-0.027489353,7000
0.341958966,498,956,0.089464109,2305
-0.191808008,504,972,0.208804166,7000
-0.269487813,499,1043,-0.036472416,7000
-0.45078645,488,1026,-0.085626675,2399
-0.334029885,498,1012,-0.068304759,5401
-0.61003078,508,1019,-0.031009676,7000
-0.582075475,518,1018,0.042702738,5005
0.271315853,506,961,0.051440075,5007
-0.053354441,502,1026,0.172197108,2308
-0.134059228,488,935,0.042806244,5299
-0.575154724,479,985,0.299543274,2404
-0.884050861,499,978,0.091573855,3562
0.438691453,470,1056,0.051116076,2404
0.566210461,498,1037,-0.135453855,2404
-0.630426975,536,950,0.076120401,7000
-0.520532823,491,1021,0.038368532,7000
0.943316904,500,920,0.046570285,7000
0.487539651,501,1049,-0.077826866,2404
-0.152560913,500,1027,-0.199438296,2404
-0.156141538,485,1028,0.050452525,2404
0.50911296,484,932,0.020928488,2399
0.276485429,506,946,-0.072106859,2299
0.849511695,504,1001,0.06570381,2299
0.210694769,517,1062,0.041618687,2404
0.609301333,513,1005,-0.119217833,1313
0.365261588,525,1020,0.02397088,7000
0.302180483,487,1001,0.004846937,3599
-0.983273099,497,940,-0.11198216,3532
-0.4548099,486,992,-0.16792387,2299
0.82439233,496,1006,0.113180611,7000
-0.943696708,489,1002,-0.124849474,2501
0.377820242,489,1063,0.113231071,2999
0.033191076,486,970,-0.015682562,2299
-0.643820492,487,1018,-0.031393081,2605
-0.731161815,525,1054,-0.190377329,2310
-0.701135712,523,1056,-0.009180578,2310
0.166724148,508,985,0.095044815,2299
0.993894957,493,1026,-0.032591801,2999
-0.284381233,508,1018,0.010796021,2203
0.952359123,508,1047,0.081571521,7000
-0.022945696,491,1018,-0.047698529,3599
-0.315079412,474,972,-0.070139188,2999
-0.384363726,503,1075,0.022458156,1299
0.698553341,506,1044,0.019188725,2999
-0.250440583,480,1017,0.013426508,7000
-0.337821929,485,986,-0.10013782,1315
-0.884281651,517,980,-0.097291292,7000
-0.599430584,521,1050,-0.066217062,2999
-0.363483662,510,971,0.149349248,2999
0.354895662,492,954,0.106126505,2299
-0.379081219,496,1003,-0.038156773,2404
0.488374383,530,1066,0.010954875,7000
0.4733908,506,931,0.180037585,3599
0.682507352,514,960,0.203117588,2999
-0.859471867,526,1011,0.150597115,2299
-0.354853633,512,1041,0.06992703,7000
0.44572355,494,993,-0.145778605,2303
-0.726683344,495,1019,0.113523173,2404
-0.335563918,500,970,0.133887713,2204
-0.129444867,478,987,0.038522737,2404
0.299564182,500,1074,-0.089201048,7000
-0.951458113,508,1012,0.014615192,2404
-0.858052134,508,1024,0.008357294,7000
-0.586665292,507,1023,0.099862663,7000
-0.285902935,494,992,0.078508272,2310
-0.491675933,495,972,0.028739672,7000
0.930027475,509,976,0.083246532,7000
-0.824057256,504,974,0.001994139,7000
-0.996796539,516,968,0.001648505,2404
-0.562478173,520,960,-0.042935821,5212
-0.706017643,504,1030,-0.027212923,7000
-0.200984089,493,1030,-0.017510929,2204
0.726131512,512,1088,-0.111705283,7000
0.284191399,515,991,0.096705265,7000
0.406197271,499,942,-0.10143809,3562
-0.353341177,497,1040,0.084343764,7000
0.169827802,500,989,-0.025394526,5400
-0.761730236,500,937,-0.004631245,5401
-0.741244046,470,947,-0.025594378,2404
-0.959698802,477,977,-0.082681295,2204
0.695325914,481,924,-0.096145812,2399
-0.616862717,509,1039,0.038308158,7000
-0.979622156,506,1006,-0.01194546,1602
-0.560296467,484,1027,-0.100287578,2404
0.854611286,504,1047,-0.02041854,7000
-0.981317059,471,976,-0.03990173,7000
0.716604609,489,1001,0.121577921,5400
0.177084076,500,1021,-0.102860812,2404
-0.375900393,494,1069,-0.106892433,5400
0.740968779,516,970,-0.068607014,3599
0.569956833,517,1084,-0.080929576,7000
0.915785851,500,1018,0.122683577,7000
0.825382897,501,1019,0.064064657,7000
0.221707158,516,998,-0.066866008,7000
0.885801775,480,983,-0.062207827,7000
-0.482452061,466,959,-0.065508948,2299
-0.432884578,493,979,0.173628378,1299
-0.295707755,507,999,0.009447338,7000
0.255358317,525,950,0.059419753,7000
-0.352233927,506,949,0.033430669,7399
-0.423785571,485,953,0.048452603,2999
-0.662900197,490,996,-0.058175074,7000
0.86255465,509,963,0.110666286,7000
-0.992588077,515,981,0.011969215,7000
0.645050012,517,1021,-0.071072544,7000
-0.504295954,508,1049,-0.019977481,3599
-0.735943428,498,996,0.07057534,4803
-0.539507999,515,966,-0.133905617,2404
0.416710041,498,962,-0.046509575,2404
0.417497142,484,1063,0.13938818,3582
-0.117459728,499,1028,0.016911676,7000
-0.215671335,482,1102,0.000405635,7000
0.055751676,486,989,-0.031516743,7000
0.907862564,488,999,-0.209812522,5400
0.908313876,496,993,-0.140881447,7000
0.564819809,516,984,0.028543821,1313
0.928463091,520,1030,0.078877232,7000
0.773651929,481,1044,0.010914445,5400
-0.767847014,500,966,0.026465626,7000
0.164356081,504,1037,0.014540169,5400
-0.948855018,483,1007,-0.142086449,3599
-0.661613935,482,1001,0.051382762,7000
0.666950115,518,910,0.018592191,2299
-0.595213554,481,973,-0.101258075,2299
0.387943962,488,987,-0.034834417,2303
0.641282961,483,1023,0.126097571,2799
0.603607179,505,1001,0.022103782,2999
0.614490697,502,1023,-0.096472968,5400
-0.115035734,504,1052,-0.037840363,7000
-0.54111043,500,968,0.140657024,2204
-0.998291799,482,981,0.002170022,7000
-0.020574419,503,967,-0.080628499,7000
0.320376226,497,969,-0.043247212,2204
0.558034787,493,1008,-0.098641773,2299
-0.335277938,472,979,0.069463901,7000
-0.502158241,513,981,0.014258797,7000
-0.510001246,523,982,-0.217479929,7000
-0.810965463,475,1026,-0.216992412,1313
-0.32477883,482,973,0.102881323,3532
-0.550796357,487,1025,-0.041028207,5311
0.736814791,538,1011,-0.153026266,7000
0.139128541,480,985,0.007069701,2404
-0.231813409,522,1015,-0.018047606,7000
0.966275149,501,1042,-0.013586967,7000
-0.930332488,501,1024,0.095387825,7000
-0.710473188,493,1033,0.028398445,7000
0.749403,503,1010,0.013070978,7000
-0.148763033,467,945,0.269711572,7000
0.13797683,524,937,-0.11287514,7000
-0.160564615,523,989,0.006749686,2999
-0.40011234,487,982,0.155240429,5707
-0.247478497,491,961,0.10327297,7000
-0.212918156,478,989,-0.069430985,7000
0.861011565,501,891,-0.098796141,7000
0.648175156,507,1019,-0.072725061,2308
0.90682942,473,1010,0.141443506,7000
-0.253015154,472,1056,-0.160635809,7000
-0.275137679,516,1045,0.033308227,7000
0.914397181,494,952,-0.010003563,7000
-0.810362424,482,938,0.064866246,7000
-0.335934275,512,996,0.14411846,5400
-0.323648612,521,993,-0.198991161,2399
-0.359329757,467,998,0.038242683,7000
0.482084555,486,985,0.003206126,7000
-0.840567017,489,942,0.136768298,7000
-0.996285189,521,978,-0.207415695,5400
0.009491591,498,999,-0.042824518,7000
-0.624443979,486,969,0.005724771,1299
-0.211472478,526,982,-0.114101784,2404
0.251139815,499,969,0.007183518,5400
0.774457325,515,1021,-0.094700983,7000
-0.082737181,524,1027,0.10788128,2303
-0.953068981,492,973,0.030002954,7000
0.523091066,483,1056,-0.06476575,7000
-0.769253302,506,1005,0.225124383,2303
-0.543575056,513,1052,0.112134964,1315
-0.448831597,517,971,-0.035110858,7000
-0.762490329,515,1005,0.016794106,3562
-0.853601916,459,994,0.062178998,7000
0.587419928,507,950,0.118056563,2299
0.846243005,500,969,-0.13367999,2204
-0.812632984,519,1076,0.020012107,7000
-0.417707701,486,1046,0.070684025,5007
0.05235472,494,1022,-0.029203943,2303
-0.004979154,495,996,-0.083996231,7000
0.425645696,499,1027,-0.101347621,1602
0.867332894,487,1025,0.161536715,2404
0.851010176,491,1053,0.177882446,2204
0.705217766,491,970,0.056693533,2404
0.052320261,494,991,0.041023746,2404
0.94412478,505,1053,-0.078415742,2399
-0.09701584,509,964,-0.042700222,7000
0.05974342,504,953,0.06606666,7000
0.648875565,523,920,0.150246171,2404
0.629414723,498,993,-0.105554087,7000
-0.333008235,524,987,0.028822485,2803
0.484517132,510,1041,-0.130937831,7000
0.594116956,494,1003,-0.089288287,7000
0.304713276,516,994,0.038934808,3599
-0.785072638,482,946,-0.024937906,2299
-0.756900256,518,915,-0.009252862,7000
0.138093504,485,996,-0.003614608,7000
-0.495615687,517,1003,0.214532547,5400
-0.899584382,491,998,0.028667497,2204
0.409803957,495,979,0.019298847,7000
0.076843655,493,975,-0.060949337,2299
0.289544544,465,920,-0.041905293,5400
0.960178863,481,964,0.186485886,7000
0.641905621,491,1021,-0.0570222,2506
0.090300739,519,927,0.085762851,7000
0.287024154,493,996,0.080791951,5401
0.56591966,489,1017,0.088609218,7000
0.060709781,502,1010,0.069382003,2299
0.943612658,514,1063,-0.163756924,2308
-0.808187976,510,995,0.060435074,2299
-0.040885208,541,990,-0.046257565,7000
-0.184594093,497,987,0.164888218,1315
-0.339766077,475,1048,0.042342344,2404
0.823170502,511,1002,0.000148895,2404
-0.190478804,498,1028,-0.05989099,7000
0.549897533,486,983,0.044935636,5401
-0.507620531,505,981,-0.027854266,7000
-0.86704254,492,993,0.026675255,2303
0.898536491,473,1002,0.016175943,5212
-0.234330627,515,1014,-0.001529106,7000
-0.912742332,502,1026,0.162977797,7000
-0.848113503,528,1045,0.121409245,2299
-0.578889407,485,1054,-0.030428508,7000
-0.201658094,507,998,-0.044017291,2303
0.621584892,513,1041,0.001390223,1315
-0.058013425,504,1003,-0.018956857,2303
0.159988269,494,989,-0.14119776,2404
0.308795643,487,1082,0.130443953,1299
0.037204104,486,1057,0.057186878,2303
0.007702665,521,968,0.115365072,7000
0.857241003,503,963,-0.025239698,2299
-0.368030505,517,1016,0.04187801,2299
-0.918764513,524,962,0.048314413,1299
0.303402156,501,994,-0.116670144,2303
-0.501360604,483,1020,-0.035653774,2303
0.534723667,503,1066,0.11629495,2399
0.883866701,490,1071,0.098138842,2404
-0.488781798,532,981,0.07260274,7000
-0.855154524,501,910,0.004984363,5404
-0.331347584,463,979,-0.082408903,5404
-0.519532891,470,1007,0.010177673,5499
-0.546873435,493,1040,0.158361158,7000
-0.898127448,535,1029,-0.052298346,3572
-0.37494873,502,1029,0.006692267,3599
-0.772639082,494,1040,0.011765786,4004
-0.896112321,503,1027,0.072402819,3599
-0.524898253,497,1035,0.035615345,2404
-0.882569064,517,1044,-0.003822058,7000
0.20804518,487,984,0.140023092,2204
0.003965554,507,1040,-0.102198637,2299
0.404675317,512,961,-0.088626421,4004
0.686409188,502,978,-0.116378644,2604
-0.467012973,522,983,-0.195710283,1315
0.458031585,473,970,-0.047963287,7000
0.424381301,497,1060,0.104329328,1299
-0.982976008,510,1038,-0.11982635,4004
-0.369162356,482,992,-0.07355929,1299
0.761906779,503,994,0.083790777,2404
0.572389427,485,955,0.172504596,2308
0.022478097,461,1013,0.107857912,2299
0.843670054,504,1004,-0.096047516,7000
0.933955455,507,1047,-0.149564799,5404
0.684627001,510,988,0.047889434,2404
-0.406406847,481,1042,0.20931958,5011
-0.140199523,510,1043,-0.002345907,4004
0.173396563,469,997,-0.063494494,1315
-0.775399004,535,959,-0.126982963,4004
-0.464511953,522,1040,0.027563264,7000
-0.868258916,496,945,-0.028405656,2299
0.274484464,522,994,0.037327153,4801
-0.133650666,494,1016,-0.014645492,1313
-0.51349243,507,1074,0.05084443,7000
-0.795761116,490,1016,0.005057004,2299
0.343725112,504,1009,-0.018158157,2310
0.408130181,487,938,-0.001012572,2604
-0.466996237,510,1038,-0.026410881,2604
-0.965956295,521,1001,-0.038342677,2999
0.083139058,493,1033,0.009100308,2203
0.272679187,506,1062,-0.057757605,2604
0.494940289,490,984,0.089971187,7000
0.435591332,517,1037,0.153022554,2309
0.381214797,513,939,0.124831189,2604
-0.09003986,512,940,0.07997424,2604
-0.504735479,516,1059,-0.011214397,7399
-0.126404935,507,954,0.013447554,7000
-0.670383238,502,980,-0.02929633,2999
0.803724724,517,1060,-0.144402996,3599
-0.023677533,505,1056,0.044332115,2999
-0.774216876,502,968,0.232449597,2999
0.503588983,540,1012,0.091868633,2999
0.928096448,500,942,0.1322558,5401
-0.135263293,498,972,0.131325169,2204
0.229700409,492,959,0.136573869,2299
-0.687883603,519,1025,0.063078976,2299
-0.786195697,480,934,0.070514201,7000
-0.17744613,490,1000,-0.166020286,7000
-0.37401131,487,1016,-0.038353542,2404
-0.430235949,471,1034,-0.097263557,5307
-0.657257755,470,997,0.065264791,2299
-0.828006241,499,1057,-0.055678971,1313
0.604069422,520,1002,-0.006694591,5404
0.775517156,478,1009,-0.07269282,2404
-0.921373643,501,1059,-0.001509045,2204
-0.965403538,512,956,-0.039467124,2399
0.894727364,498,1017,0.113770618,2404
-0.190623415,488,954,0.156500272,2299
0.94603826,491,1061,-0.167881898,5307
0.324551688,487,1024,0.038756179,7000
0.580925415,508,1010,-0.04440526,2404
0.230552755,518,971,-0.019825744,2204
-0.452800661,488,1021,-0.123043787,5401
-0.667271084,488,1028,-0.222797931,2204
-0.21266058,511,1051,0.145456117,7000
-0.109230089,501,994,0.050801093,2204
0.810339396,493,1034,0.113317261,5404
0.552338528,521,1018,-0.164541973,7000
-0.055885355,498,1016,0.054030689,7000
-0.260047003,529,985,-0.040709889,7000
-0.98871853,494,1013,-0.096626847,2404
0.122531254,506,1020,-0.030096521,7000
0.495319894,511,1066,-0.081614855,2308
-0.854278767,491,940,0.037815846,7000
0.907420682,480,958,0.047154584,7000
0.606535139,507,1020,0.0332122,7000
-0.999664537,515,972,0.091744245,7000
0.165186934,500,1002,-0.027328144,7000
-0.800679515,517,1061,0.063716084,5499
-0.09313268,507,1042,-0.126065788,5005
-0.128692894,495,984,0.202735451,2204
0.130524293,502,1018,-0.184582118,7000
0.308437269,522,999,-0.088662914,7000
-0.546692921,517,986,0.013587222,2404
0.399047839,503,980,-0.018245447,5401
0.489028432,504,968,0.019190734,5400
-0.504690266,494,1024,-0.063075521,2204
-0.59883628,483,970,0.002933832,7000
0.006884013,503,1002,-0.043713364,2399
-0.548782297,510,995,0.092963334,7000
0.560208972,509,983,0.042522762,7000
-0.727873866,467,1018,-0.135494301,7000
0.477408855,470,1006,0.003764708,7000
-0.534652526,507,969,-0.106306215,7000
-0.866047404,535,969,0.280848403,1315
0.958507975,492,1011,-0.079726424,1313
0.148760629,490,965,0.157569357,7000
0.285997183,502,1033,0.026377142,2501
-0.295792523,491,1010,-0.008923577,5400
-0.395132143,469,1037,0.015306633,7000
0.19206127,525,977,-0.121489205,7000
-0.64760819,492,975,0.091881987,1313
0.065651536,493,974,-0.120312981,1315
0.940485406,494,1030,-0.057494508,7000
0.834689299,508,1020,-0.030955855,2999
-0.060165096,495,1002,0.09345795,2404
0.699708315,524,1023,-0.139383531,7000
0.056731765,476,960,0.120358862,1315
-0.584998026,520,990,0.02848196,2605
-0.325175462,500,1006,-0.038381065,2303
0.485074829,473,978,-0.034017507,2404
0.809246227,504,1086,0.115990286,7000
0.292069839,496,1008,-0.006345503,7000
0.582264642,502,964,-0.005533117,2203
0.922965958,503,1036,-0.127553457,5400
-0.748591839,508,1101,-0.109197457,7000
-0.531160085,507,1051,-0.023331849,5401
0.496280164,503,1018,0.149475558,5400
-0.901305313,511,1028,0.018440729,1315
-0.180448005,503,1000,0.093342615,1315
-0.573886712,479,1020,0.064553776,2204
0.264809954,491,1002,-0.078232189,3562
0.88834745,475,1006,-0.004676606,7000
0.715019727,515,934,-0.074359172,7000
0.590468489,524,1045,-0.053198943,7000
-0.13506128,506,989,0.089622178,7000
0.380058999,510,959,-0.108533288,7000
0.889704278,486,952,0.007663951,2506
-0.315665288,476,1007,-0.05984695,5007
0.24059389,481,1022,0.099371739,7000
0.034940358,531,985,-0.128047242,2204
-0.999473679,523,993,0.005768844,2299
0.708314132,503,993,0.021946709,7000
-0.664042959,520,1021,0.090688093,5400
-0.188488952,472,1027,-0.09362988,7000
-0.1750209,487,982,-0.016172661,2999
0.899908251,494,1002,-0.093685929,2204
-0.055127906,511,1029,-0.002837987,5400
-0.221606199,497,993,0.081947742,2999
0.915528787,480,998,0.075312556,2303
0.983830771,506,998,-0.107578826,7000
-0.266359099,490,1032,-0.084753674,5400
0.929487125,515,984,-0.133409775,7000
-0.503638749,494,1000,-0.017999347,7000
0.163512844,530,1006,-0.141659744,7000
-0.337241103,512,961,-0.033934086,7000
-0.778786637,468,974,-0.093053653,1602
-0.004521651,523,1009,-0.044061295,7000
0.169242686,499,1036,-0.020886969,7000
-0.355585329,504,992,-0.212971721,5400
-0.633137612,468,981,-0.027515965,7000
0.458399545,505,1030,0.033963641,2999
-0.617920022,507,952,-0.008568959,2404
0.263812457,530,1057,0.082078884,7000
0.812210861,507,1031,-0.037963248,7000
-0.011678512,489,1006,0.068494748,1315
-0.75944695,511,1056,0.065302839,7000
-0.992529469,476,957,-0.053243156,7000
0.279884415,486,946,-0.011536776,2404
-0.815600873,518,985,-0.096567079,7000
0.999101946,500,1008,0.16048167,7000
0.740820424,503,978,-0.056328599,7000
0.804903934,488,982,-0.198648078,7000
0.639725004,508,972,-0.041447077,7000
0.13675265,485,1042,0.104883564,2404
-0.003204231,490,987,0.134855045,7000
-0.011157952,509,986,-0.148253523,2299
-0.051631449,472,1027,-0.062346583,5212
-0.238731558,505,975,-0.068417286,5400
-0.595588522,495,1021,0.085174755,2204
0.343090041,490,994,-0.030298207,1315
0.346990241,505,980,-0.063321414,2404
0.131104536,512,1038,0.013570106,7000
-0.756419361,500,1021,0.065834137,7000
-0.321949967,490,975,-0.087746243,7000
-0.07869557,525,966,0.010937205,2204
-0.357706659,502,944,0.030508317,7000
0.852334952,490,1037,0.080072375,2404
0.326864246,502,1006,-0.026789096,7000
-0.552515392,518,1003,0.028021158,1315
-0.549226553,488,978,-0.056537599,2399
0.068437102,508,1001,0.050895801,2303
-0.815758609,474,1033,-0.022953009,7000
0.564110668,517,1041,0.100135179,7000
-0.541384274,504,1023,0.055351051,7000
-0.041256065,510,956,0.025057804,7000
-0.782994285,494,1022,0.127005605,7000
-0.870771923,513,1024,-0.013013734,2404
-0.282157991,485,1021,-0.12237285,7000
0.640991348,509,991,-0.027179305,7000
0.66513637,500,1014,0.057149477,5401
0.8992896,488,986,0.09568873,7000
-0.696965517,494,986,-0.034389393,3572
-0.894140217,483,985,0.035314202,7000
0.33166292,512,939,-0.052155499,1315
-0.039396909,510,1008,0.179525802,2404
0.384012055,503,1015,0.136858176,7000
0.757068077,474,969,-0.026036029,5400
0.048731032,515,954,0.176925701,2399
0.252027294,493,1029,-0.024779639,2203
0.280936888,516,1015,-0.13000716,2999
0.507057307,517,1028,0.057834492,7000
0.489653624,487,1022,0.145603055,7000
-0.565151491,491,985,-0.053645704,4099
0.370022469,492,980,0.128283139,2299
-0.311114994,495,1012,0.113253542,2404
0.789209761,463,1010,0.035813191,2204
0.835641002,532,997,0.147599978,7000
-0.386701936,507,1042,-0.093221636,2308
-0.374684841,506,1008,-0.038084018,7000
0.167925819,518,971,0.161569891,2204
0.907667252,470,986,-0.166380272,5499
0.413809171,497,951,0.102418266,2204
-0.612471342,499,1044,0.002336611,2299
-0.22651123,486,989,0.062146059,7000
-0.975866329,463,1050,0.047813136,2303
-0.776322323,471,1088,0.115371271,2604
-0.29392969,496,1082,-0.050733243,7000
-0.800730625,507,1020,0.005152505,5400
0.1153029,481,1011,0.03899125,1315
0.344795789,504,1022,0.130800383,2404
-0.290472476,508,1046,-0.074433864,1315
-0.106420154,502,938,0.081873201,2299
-0.74473293,489,992,0.154600802,2299
-0.25050402,489,988,0.094679047,5007
